review_id,user_id,feature_name,review_text,rating,sentiment,issue_category,support_ticket_flag,app_version,timestamp
R003635,U009204,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,1,4.4.3,2024-10-29 05:01:00
R003636,U004495,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.5.2,2025-01-17 09:07:00
R003637,U000581,Watchlist,My watchlist disappeared after the update. Lost everything!,1.0,negative,Bug,0,4.5.3,2024-11-15 15:52:00
R003638,U003905,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.2.2,2025-01-05 12:44:00
R003639,U003966,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,1,4.1.2,2024-09-21 02:13:00
R003640,U007571,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.4.2,2024-09-26 15:20:00
R003641,U006463,Watchlist,Can't add more than 50 items to my watchlist. Very limiting.,1.0,negative,Bug,1,4.4.2,2024-09-09 06:00:00
R003642,U002451,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.1.2,2024-09-29 17:48:00
R003643,U009993,Watchlist,Watchlist is a must-have. Couldn't watch without it. Please improve.,5.0,positive,Positive Experience,0,4.5.3,2024-09-16 10:58:00
R003644,U007569,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.3.4,2024-12-29 12:52:00
R003645,U002569,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.5.1,2024-11-17 11:24:00
R003646,U000393,Watchlist,Watchlist is helpful but basic. Needs sorting features. Really needs work.,3.0,neutral,Confusing UI,0,4.4.1,2024-08-23 21:29:00
R003647,U006675,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.4.0,2024-10-30 10:15:00
R003648,U004173,Watchlist,Very useful feature. Saves my time browsing. Really needs work.,,positive,Positive Experience,0,4.1.4,2024-10-30 05:13:00
R003649,U010292,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.5.1,2024-12-31 09:39:00
R003650,U006445,Watchlist,Watchlist is great for planning my binge sessions. Highly disappointing.,4.0,positive,Positive Experience,0,4.3.0,2024-11-19 22:08:00
R003651,U002916,Watchlist,Very useful feature. Saves my time browsing. Still waiting for a fix.,4.0,positive,Positive Experience,0,4.3.4,2024-10-15 14:49:00
R003652,U010257,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,1,4.3.4,2024-09-24 19:23:00
R003653,U004642,Watchlist,Very useful feature. Saves my time browsing.,,positive,Positive Experience,0,4.3.3,2025-01-15 00:35:00
R003654,U005024,Watchlist,Very useful feature. Saves my time browsing. Really needs work.,4.0,positive,Positive Experience,0,4.1.2,2024-09-18 14:20:00
R003655,U000229,Watchlist,Watchlist is helpful but basic. Needs sorting features. Really needs work.,3.0,neutral,Confusing UI,0,4.1.2,2024-10-01 05:04:00
R003656,U011027,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.2.1,2024-10-20 16:55:00
R003657,U009022,Watchlist,Sometimes shows disappear from my watchlist randomly.,2.0,negative,Confusing UI,0,4.5.4,2024-09-27 10:48:00
R003658,U002254,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.4.3,2024-11-16 01:16:00
R003659,U004362,Watchlist,Watchlist helps me save shows for later. Love it! Still waiting for a fix.,5.0,positive,Positive Experience,0,4.5.3,2024-09-22 18:18:00
R003660,U004517,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.2.2,2025-01-27 06:44:00
R003661,U009235,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,0,4.3.1,2024-10-07 00:40:00
R003662,U004193,Watchlist,Can't add more than 50 items to my watchlist. Very limiting.,1.0,negative,Bug,1,4.5.1,2024-12-02 12:52:00
R003663,U001947,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.5.4,2024-11-01 06:13:00
R003664,U005356,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.1.0,2025-02-05 23:43:00
R003665,U007708,Watchlist,Watchlist is a must-have. Couldn't watch without it. Still waiting for a fix.,5.0,positive,Positive Experience,0,4.4.3,2024-11-10 01:25:00
R003666,U010520,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.1.0,2025-01-06 11:23:00
R003667,U007920,Watchlist,My watchlist disappeared after the update. Lost everything!,1.0,negative,Bug,1,4.3.3,2025-01-06 03:35:00
R003668,U004047,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.2.0,2024-10-20 00:50:00
R003669,U005072,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.2.1,2025-02-13 23:04:00
R003670,U002767,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.4.0,2025-02-09 15:44:00
R003671,U007721,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.4.0,2024-10-08 20:25:00
R003672,U001439,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.3.2,2025-02-12 06:27:00
R003673,U011851,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.1.4,2025-02-11 03:33:00
R003674,U008060,Watchlist,Watchlist UI is confusing. Hard to reorder items. Please improve.,2.0,negative,Confusing UI,0,4.1.2,2024-12-29 04:41:00
R003675,U008360,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.2.0,2024-12-03 23:31:00
R003676,U009401,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.1.0,2024-09-17 16:13:00
R003677,U002605,Watchlist,MY WATCHLIST DISAPPEARED AFTER THE UPDATE. LOST EVERYTHING!,1.0,negative,Bug,0,4.5.1,2025-01-27 08:35:00
R003678,U001396,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.5.1,2024-08-15 23:50:00
R003679,U011340,Watchlist,Can't add more than 50 items to my watchlist. Very limiting. Highly disappointing.,1.0,negative,Bug,1,4.3.0,2024-09-03 11:11:00
R003680,U006355,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.3.4,2025-01-05 15:13:00
R003681,U006840,Watchlist,Sometimes shows disappear from my watchlist randomly.,2.0,negative,Confusing UI,0,4.1.0,2025-02-14 22:13:00
R003682,U001986,Watchlist,Sometimes shows disappear from my watchlist randomly.,2.0,negative,Confusing UI,0,4.3.2,2024-12-01 01:40:00
R003683,U010477,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.4.2,2024-08-24 13:29:00
R003684,U010817,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.4.3,2024-12-31 15:43:00
R003685,U009231,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.4.3,2024-09-16 12:20:00
R003686,U004997,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.1.1,2025-01-22 01:44:00
R003687,U000750,Watchlist,Very useful feature. Saves my time browsing. Please improve.,4.0,positive,Positive Experience,0,4.1.4,2025-01-17 17:07:00
R003688,U005220,Watchlist,Sometimes shows disappear from my watchlist randomly.,2.0,negative,Confusing UI,0,4.2.1,2024-12-23 12:13:00
R003689,U005124,Watchlist,Watchlist is great for planning my binge sessions.,,positive,Positive Experience,0,4.3.1,2025-02-09 19:58:00
R003690,U001005,Watchlist,Works fine. Would love folders or categories. Still waiting for a fix.,3.0,neutral,Confusing UI,0,4.4.0,2025-01-22 17:12:00
R003691,U008415,Watchlist,Very useful feature. Saves my time browsing. Still waiting for a fix.,4.0,neutral,Positive Experience,0,4.1.1,2024-12-29 08:56:00
R003692,U003294,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.4.1,2024-09-22 10:03:00
R003693,U005785,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.4.1,2025-01-04 23:45:00
R003694,U001716,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.2.1,2024-10-11 04:12:00
R003695,U000329,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.5.0,2024-11-15 03:56:00
R003696,U007991,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.4.0,2025-01-09 05:20:00
R003697,U004522,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.1.1,2025-02-12 14:18:00
R003698,U011999,Watchlist,Best way to track what I want to watch. Perfect feature.,5.0,positive,Positive Experience,0,4.3.2,2024-12-02 03:52:00
R003699,U002002,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.1.2,2024-11-20 23:32:00
R003700,U008952,Watchlist,Best way to track what I want to watch. Perfect feature. Still waiting for a fix.,5.0,positive,Positive Experience,0,4.1.1,2025-01-07 18:06:00
R003701,U010395,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.1.0,2024-11-01 03:10:00
R003702,U002018,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.1.4,2024-11-14 09:41:00
R003703,U005206,Watchlist,Very useful feature. Saves my time browsing.,4.0,neutral,Positive Experience,0,4.3.3,2024-10-17 12:27:00
R003704,U011488,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.1.0,2024-08-12 14:03:00
R003705,U003200,Watchlist,Very useful feature. Saves my time browsing. Still waiting for a fix.,,positive,Positive Experience,0,4.1.2,2024-10-24 17:35:00
R003706,U005954,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.2.1,2025-02-21 15:09:00
R003707,U002183,Watchlist,Very useful feature. Saves my time browsing. Really needs work.,4.0,positive,Positive Experience,0,4.1.2,2024-12-13 07:19:00
R003708,U008955,Watchlist,Very useful feature. Saves my time browsing. Still waiting for a fix.,4.0,positive,Positive Experience,0,4.1.4,2025-01-22 15:42:00
R003709,U004099,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.4.3,2024-12-17 20:30:00
R003710,U009532,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.3.3,2025-02-02 05:05:00
R003711,U002313,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.5.3,2025-01-03 11:07:00
R003712,U004515,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.4.1,2025-02-22 06:33:00
R003713,U003442,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.5.0,2024-11-11 22:58:00
R003714,U009432,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.4.0,2024-09-03 17:39:00
R003715,U009819,Watchlist,Watchlist is great for planning my binge sessions. Still waiting for a fix.,4.0,positive,Positive Experience,0,4.5.1,2025-01-30 07:07:00
R003716,U001861,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.5.1,2024-11-11 18:57:00
R003717,U005222,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.1.2,2025-02-26 02:28:00
R003718,U007548,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.1.4,2024-10-03 03:21:00
R003719,U002952,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.1.2,2024-09-07 11:30:00
R003720,U008689,Watchlist,Watchlist is great for planning my binge sessions. Still waiting for a fix.,4.0,positive,Positive Experience,0,4.2.3,2024-12-28 16:01:00
R003721,U004666,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.5.3,2025-01-25 17:16:00
R003722,U011033,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.3.0,2024-10-30 23:34:00
R003723,U010567,Watchlist,Watchlist UI is confusing. Hard to reorder items. Highly disappointing.,2.0,negative,Confusing UI,0,4.4.4,2024-09-17 17:01:00
R003724,U007827,Watchlist,Watchlist helps me save shows for later. Love it! Highly disappointing.,5.0,positive,Positive Experience,0,4.3.1,2024-08-12 06:05:00
R003725,U007932,Watchlist,Very useful feature. Saves my time browsing. Please improve.,4.0,positive,Positive Experience,0,4.4.4,2024-12-29 17:44:00
R003726,U000087,Watchlist,Very useful feature. Saves my time browsing. Still waiting for a fix.,4.0,positive,Positive Experience,0,4.5.0,2025-01-16 03:07:00
R003727,U001103,Watchlist,Watchlist helps me save shows for later. Love it!,5.0,positive,Positive Experience,0,4.4.2,2025-01-08 00:06:00
R003728,U010818,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.1.3,2024-10-31 03:58:00
R003729,U006627,Watchlist,Sometimes shows disappear from my watchlist randomly.,2.0,negative,Confusing UI,0,4.3.1,2024-08-02 17:52:00
R003730,U001928,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.4.0,2024-09-12 02:15:00
R003731,U011739,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.2.4,2024-10-29 20:52:00
R003732,U011462,Watchlist,Watchlist UI is confusing. Hard to reorder items.,2.0,negative,Confusing UI,0,4.5.4,2024-08-14 06:21:00
R003733,U003223,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.1.0,2024-11-30 21:44:00
R003734,U001111,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.2.3,2024-09-08 13:52:00
R003735,U002233,Watchlist,Watchlist is a must-have. Couldn't watch without it. Still waiting for a fix.,5.0,positive,Positive Experience,0,4.2.2,2024-12-19 11:38:00
R003736,U010614,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.1.1,2024-12-20 16:56:00
R003737,U000956,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.1.2,2024-10-16 18:17:00
R003738,U008525,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.5.0,2025-02-11 15:14:00
R003739,U000881,Watchlist,Works fine. Would love folders or categories.,3.0,neutral,Confusing UI,0,4.3.0,2024-12-30 04:26:00
R003740,U009340,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.1.0,2024-12-28 11:02:00
R003741,U011406,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.2.0,2024-12-26 01:59:00
R003742,U008086,Watchlist,Very useful feature. Saves my time browsing. Please improve.,4.0,positive,Positive Experience,0,4.5.0,2024-08-31 19:11:00
R003743,U008703,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.3.4,2025-01-19 17:09:00
R003744,U003134,Watchlist,My watchlist disappeared after the update. Lost everything!,1.0,negative,Bug,1,4.3.2,2024-08-17 12:20:00
R003745,U007447,Watchlist,Can't add more than 50 items to my watchlist. Very limiting.,1.0,negative,Bug,1,4.1.4,2024-09-25 04:40:00
R003746,U005140,Watchlist,Can't add more than 50 items to my watchlist. Very limiting.,1.0,negative,Bug,0,4.4.4,2024-12-23 22:50:00
R003747,U005882,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.3.0,2025-01-16 11:46:00
R003748,U004143,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.2.0,2024-11-02 11:24:00
R003749,U002179,Watchlist,Watchlist UI is confusing. Hard to reorder items. Really needs work.,2.0,positive,Confusing UI,0,4.4.1,2024-12-10 19:56:00
R003750,U009507,Watchlist,Can't add more than 50 items to my watchlist. Very limiting. Highly disappointing.,1.0,negative,Bug,0,4.4.3,2024-08-30 10:00:00
R003751,U001581,Watchlist,Watchlist is great for planning my binge sessions.,4.0,positive,Positive Experience,0,4.3.4,2024-08-11 18:46:00
R003752,U011105,Watchlist,Watchlist is a must-have. Couldn't watch without it.,5.0,positive,Positive Experience,0,4.3.1,2024-10-27 12:03:00
R003753,U011854,Watchlist,Watchlist helps me save shows for later. Love it! Highly disappointing.,5.0,positive,Positive Experience,0,4.4.4,2024-09-03 02:23:00
R003754,U004666,Watchlist,Watchlist is great for planning my binge sessions. Highly disappointing.,4.0,positive,Positive Experience,0,4.1.3,2025-02-22 04:09:00
R003755,U004799,Watchlist,Watchlist is great for planning my binge sessions.,4.0,negative,Positive Experience,0,4.5.4,2024-09-07 08:22:00
R003756,U007782,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.3.3,2024-11-29 21:03:00
R003757,U002396,Watchlist,Sometimes shows disappear from my watchlist randomly.,2.0,negative,Confusing UI,0,4.4.1,2024-09-28 00:13:00
R003758,U007362,Watchlist,Watchlist is helpful but basic. Needs sorting features.,3.0,neutral,Confusing UI,0,4.2.1,2025-02-06 04:34:00
R003759,U003753,Watchlist,Very useful feature. Saves my time browsing.,4.0,positive,Positive Experience,0,4.2.0,2024-08-08 17:12:00
